text,Label
yahudi adalah ungsi yang terima tuan rumah palestina amp hingga saat ini si tamu yang tidak tahu diri itu bahkan usir tuan rumah dengan diri israel bagai negara yang tidak punya tanah air siapa yang zalim sejarah versi anda yang mana,2
entah mengapa berita serang israel palestina begitu besar sangat beda jauh dengan bantai yaman yang sudah jalan beberapa tahun ini,0
hmm dari tadi di tiktok wa dan lain lain isi konflik palestina dan israel ada yang profesional palestine ada pula yang baik media pun ke bagi kubu tidak tahu mana yang benar what the fuck with the world dan lbh baik tidak usah cari tahu dan pihak siapa,0
mas kenapa yah zionis israel itu dominasi dan tidak kalah banget jangan negara lain pbb atau bahkan hampir semua negara di semenanjung arab saja tidak mampu tahan gerilya israel hadap palestina konon turki juga masih ada diplomatik juga dengan israel terima kasih,0
tidak mau komentar tentang palestina dan israel bukan arti profesional israel iya kawan,0
saya juga dukung aksi dan reaksi dari indonesia dengan kirim seluruh urus dan dukung partai pks ke palestina untuk jihad lawan israel,1
moga allah beri menang besar buat palestina dan hancur israel dan sekutu dengan hancur yang hebat,1
buka hub diplomatik dengan israel biar bisa ikut runding dengan pimpin israel ajak baik untuk bisa kasih merdeka ke palestina kalau dengan cara halus sudah tidak bisa lobi liga arab hancur israel beres kan kerja harus ada progress,1
siapa yang bilang orang non muslim dukung israel woi jangan tidur terus lah sana orangx palestina yang agama kristen juga bantai sama israel muka agama kristen dan katholik juga prihatin dengan ada ini tapi gereja kita disni bahkan sering di bom loh,1
saudara laki laki inti sama saja yang satu fasis yang satu lagi juga fasis mau tidak pakai senjata seperti atau antar negara seperti sama sama mayoritas yang rasa paling hak dominasi saya juga tidak tapal kuda ketidakadilan di palestina dan israel lahir juga salah satu dari supremasi,0
konflik palestina israel itu gampang banget solusi hapus negara palestina dan israel bikin negara baru apa seperti nama jerusalem juga boleh warga eks ke negara jadi warga negara baru toh manusia hidup cuma butuh tanah jengkal yang susah itu emosi manusia nya,2
artis israel profesional palestina iya itu subjektif nya dia persis kaya kita hari ini banyak yang bela palestina tapi abai total dengan pandemi maka penting untuk adil sejak dalam pikir lalu putus pihak sisi mana,1
lama pandang israel palestina konflik agama jadi wajar ada agama tentu yang dukung tindak suara negara dengan agama tentu sudut pandang nya sudah bukan lagi jajah dan ampas hak hidup,1
bodoh kamu over dosis banding kondisi bangsa palestina di bawah jajah israel dengan kondisi minoritas di indo indonesia masih punya pr dalam toleransi iya bahkan amerika pun saya tindas banget di indonesia kamu jangan bela palestina yang tindas an oxymoron,2
saya kristen dan saya kutuk hamas dan israel yang sebab kemarin rakyat sipil terus apa maksud mu minoritas di tulis mu ajar lah kita untuk slng hormat sama anak bangsa jngn dangkal tahu mu akan masalah palestina israel saat ini buat bodoh,0
cacing di perut tolak gencat senjata,2
daripada kamu ambil video yang jelas dari orang yang tidak punya hati lebih baik kamu cari dulu sejarah konflik palestina dan israel israel jelas sudah dan sedang laku genosida dan di palestina bukan cuma ada orang islam ini konflik bukan tentang agama,1
kalau sederhana itu israel mau turut pbb maka palestina tidak akan seperti sekarang nyata lama ini israel telah langgar semua putus tentang semua hukum amp pbb cuma sibuk debat mau kecam atau tidak dengan selalu di tentang as sampai kapan harus diam serang,0
seperti palestina dan israel semua dunia harap damai,1
gencat senjata ini lebih pihak pada zionis saja,0
tidak hanya perang fisik saat ini yang jadi antara juang palestina dan israel laknat tapi perang cyber dan opini landa dunia para dukung masing saling pojok,0
saya rasa guna untuk gateway ronta kalau israel boleh ambil palestina dengan alas itu tanah leluhur mereka kelak pribumi malaysia pribumi australia pribumi amerika bisa sponsor untuk usir datang rebut rumah duduk seperti israel,1
kenapa bicara israel hak hidup bagai bangsa yang bebas dan aman tanpa paham hak palestina bagaimana dengan palestina apakah mereka tidak hak hidup bagai bangsa yang bebas dan aman,1
jangan lelap dan lupa dengan negara satu ini amerika selalu ada balik kaum zionis israel apa alas salah dan kejam yang buat oleh zionis ingat begitu kacau di luar,2
netanyahu lihat geram hadap pihak yang minta laku gencat senjata ini bukan karena situasi yang alami israel untung tapi justru balik seperti tweet saya tadi sore netanyahu ingin keluar dengan rugi minimal mungkin tidak lagi pikir berapa besar untung,0
israel tidak langgar hukum internasional sini mereka hanya kelompok orang yang tiba tiba kesah buah negara punya basis batas negara meski belum jadi sepakat sama dengan palestina arab dan langsung dapat aku dari negara negara lain,0
ribu orang di as unjuk rasa bawa bendera palestina untuk henti keras ada apa dengan mu kawan kamu akan bangga dukung israel,0
di sini juga manfaat perang palestina dan israel banyak yang cari dana dengan jual palestina,2
orang muslim akan lebih condong bela mati mati sama muslim di palestina yang hajar oleh tentara israel karena ada semangat saudara sama muslim ketimbang dengan orang papua di sana,0
mungkin kalau anda ada superhero kaya captain amerika iron man hulk superman dan batman mereka bakal bela israel mungkin iya walau pun israel salah dengan jajah yang mereka tahu bangsa palestina bilang teroris,2
deh di contoh dari atas dengan bungkam soal palestina makanya sekarang pada berani muncul dukung israel baik musuh makin jelas,0
dari dulu pasu paling kecut dunia yahudi itu kalau mulai serang biasa minta gencat senjata,2
teroris israel rasa jadi korban karena balas telah belum hujan palestina dengan rudal dan laku serang rakyat palestina,0
salut buat indonesia yang selalu bela palestina politik bebas aktif nya indonesia cukup manfaat sayang peran itu belum bisa maximal karena kita tidak punya hubung diplomatik dengan israel kita hanya bisa bilang kurang ajar itu israel smtr dengan dk halang as,1
zionisme sekarang makin bar bar di jalur gaza dan hamas balas dengan makin keras atas apa yang laku israel tengku zulkifli usman,0
alhamdulillah moga tidak ada negara afrika or arab khianat usul gencat senjata padahal palestina sudah atas angin menang tempur ini amp monyet harus hengkang monyet israel akan mdh pulih jika gencat senjata smntara palestina kendala dana,2
hamas deh lama wujud untuk juang atas nama allah bagi lindung palestin siapa saja yang kata hamas itu teroris maka dia pun tidak kurang sama dengan israel kecut hamas perang rana allah untuk lindung al aqsa begitu aku tentera hamas mana yang takut mati,0
perang saudara ini istilah yang bodoh banget iya palestina dan israel jelas dua perintah yang beda pada dua negara beda,2
yang begini perlu tegas daripada ikut campur urus palestina dan israel bangsa kadrun,2
bagi sibuk opini bahwa perang palestina vs israel bukan perang agama daripada kamu sibuk halu lebih baik bantu rakyat palestin dengan yang kamu bisa deh,1
tidak penting juga palestina kenal atau ngak indonesia itu cuma gimmicks pelihara usa dan israel agar industri senjata tetap laris manis ke antero raja minyak dan dunia ke,2
kok konflik beda dong konflik dengan jajah israel duduk palestina anggap konflik,2
itu yang sering aku tahu tidak semua di israel agama yahudi dan tidak semua dari palestina itu muslim zionis adalah perintah muslim israel serang palestina ada yahudi palestina serang israel juga ada jewish banyak juga yang tidak tuju lampau konflik agama,1
aku usaha lihat konflik palestina sama israel cara objektif cari sumber yang jelas tengah kabar yang mungkin isu bohong tapi masih belum sadar kali ini picu apa keri sekali sana,1
orang palestina juga ada yang peluk percaya yahudi kayak masyarakat yang tinggal di nablus yang juga saat ini alami opresi dari israel jadi pikir kalau palestina vs israel adalah konflik antara agama islam vs yahudi itu adalah persepsi yang salah,0
allahu akbar terus luluh lantak bangsa biadab itu abai aja gencat senjata,2
hingga saat ini mesir dan israel tidak pernah ribut gara hamas why karena mereka tahu benar sejarah israel adalah saudara mereka ingat israel cinta palestina lebih besar cinta israel ke palestina daripada pimpin negara mana masuk politikus mana,1
kaya begini terus kalau palestina self defense dengan kasih roket balik masih belum banding dengan misil misil israel ini,0
tidak semua dari palestina itu muslim zionis adalah perintah muslim israel perang serang palestina ada yahudi palestina perang serang israel juga ada jewish banyak juga yang tidak tuju lampau konflik agama,1
memang di israel juga gejolak beberapa kali demo soal ketidaksetujuan rakyat hadap perintah zionist untuk rang palestina pun di beberapa negara lampau konflik agama,1
paling tidak simpati kita hadap juang mereka dengan terus bagi biadab israel dan doa untuk menang rakyat palestina,0
jadi konflik sebut buah konflik antar agama buat hak palestina atas bebas daulat dan adil hilang,0
jangan deket dengan israel dan palestina supaya tidak jadi bangsa yang tinggal dialog dan gemar tumpah darah dan nyawa layang istighfar,2
inti buat akan akan konflik antar agama untuk alih perhati dari fakta bahwa israel adalah buah koloni yang duduk palestina buah negara daulat cara brutal sekian feel free to add or correct me if im wrong,0
lihat komentar dalam sini pada bagus bagus dan imbang keren tambah lumayan banyak juga yang tidak makan isu agama dalam konflik antara israel dan palestina,1
kalau orang bilang israel vs palestina ini konflik politik iya tidak salah tapi kalau dengan argumen begitu ngelarang bawa identitas agama oho itu ignorant sekali apalagi yang jadi isu utama adalah situs religi yang sangat penting,0
kadang saya pikir ini rezim dan kroco senang dengan konflik di palestina karena kita sekarang jadi fokus kesana jadi yahudi pesek burik sini juga manfaat biar fokus kita tidak pecah ke isu dalam negeri,2
iya benar israel palestina bukan konflik agama tapi zionis israel pakai basis agama buat klaim tanah palestina bagai tanah janji mereka makanya media condong ke isu agama awal ini karena inggris dan negara liga arab yang mulai perang,0
dari kemarin sebenernya saya tidak nyaman bicara konflik israel dengan palestina sama hal kaya isu black lives matter bukan tidak peduli tapi terlalu rumit namun saat yang sama saya ikut berita kok cuma males saja apabila harus suara,1
jadi kalau sebut konflik israel palestine ini urus orang islam saja iya salah ini bukan soal agama islam tapi soal isu manusia seluruh umat muslim non muslim harus dukung bebas palestina,1
iya memang dari dulu juga bukan itu konflik wilayah israel itu negara sekular duduk arab muslim itu mayoritas besar palestina pun demikian ada yang yahudi dan kristen cuma sampai sini goreng jadi isu agama buat ngumpulin donasi tidak tahu nyampe atau tidak,1
memang bukan hanya soal agama kristen palestina juga sering kena gebuk israel sana banyak jejak digital kalau mau cari jadi isu agama buat bagi sebab kemarin yang rusak masjid al aqsa salah satu trigger konflik sekarang panas,1
saudara laki laki tetap bela yang benar turut prinsip manusia kita lepas sudah tulis di pl perang sekarang karena israel serang hamas dan israel balas untuk lindung warga,0
hamas kan bicara rakyat palestina sedang bantai bunuh kita hanya bisa lawan dengan meme dan platform sosmed tidak bisa berangkat perang ke sana eh yang lagi perang sama palestina bahkan kita sibuk cari cari keburu lantas siapa yang mau bela palestina,2
yang bilang hamas itu biang rusuh bahkan teroris cuma barat dan israel itu sendiri pasti iya nama daerah duduk iya tidak mungkin juga cuma gantung dengan diplomasi pasti ada orang orang yang juang dengan cara keras itu sesuatu yang tidak bisa cegah,0
dengan perang atau pelihara konflik palestina vs israel maka donasi simpatik palestina tindas dari negara negara simpatisan alir deras god jobs hamas,0
ada hamas tidak ada hamas nyata israel tetap ada di west bank apa hubunganya west bank dengan hamas anda yakin israel mau balikin area west bank sementara sheikh jarra yang masuk wilayah admin palestina saja tetap caplok,2
coba saya kasih sudut pandang lain iya bagaimana kalau kamu jadi presiden israel terus negara kamu serang hamas itu teroris jadi partai terus menang pilih umum perang antara hamas dan israel bukan palestina dua sudah ada korban kalau tidak ada konflik tidak ada bantu,0
yang perang itu hamas lawan tentara israel aku yakin orang palestina tidak semua ingin perang dengan israel dan media hasil susun olah olah israel serang masjid tapi media tidak publikasi hamas provokasi israel,1
pada masa masa begini kita pilih untuk sama saudara iman kita sebab apa sebab bagi aku ini isu agama iya betul ia rangkum semua rakyat palestina bilang agama tapi kena ingat juga konflik dan perang lama ini memang dorong dengan naratif agama kita,0
dalam sulit dan kondisi seperti camp konsentrasi balas laku israel walaupun imbas ke mukim warga jajah turut saya masih wajar saya turut gembira atas maju hamas dengan roket efek jera bahwasanya palestina bisa luka hingga ke jantung israel,0
tidak ada yang lebih jelek daripada ludah yang bicara arab tapi hati zionis beliau sindir orang arab sendiri yang salah hamas dan palestina dan diam dengan zalim zionis yahudi aku juga temu yang begini teriak merdeka tapi diam jajah,2
bela palestina tentu kita perlu bela palestina karena banyak korban dari sipil dan begitu juga dengan israel tapi bela hamas yang nyata nyata teroris perlu kita pikir ulang hamas masuk organisasi teroris seperti kkb nya papua,1
yang satu butuh dana bantu satu lagi butuh eks pamer senjata sungguh simbiosis mutualisme antara hamas dan israel,2
isu palestina sejak dulu hanya heboh di kanal kanal berita dengan kurva konflik yang hampir tradisi dengan solusi yang begitu begitu saja,2
isu ini kan buat narik simpati dari mereka yang tidak paham isu yang sebenernya jadi antara israel amp palestina isu ini sangat sexy buat tarik simpati karena bisa giring arah konflik agama kalau isu papua mit tidak ada impact buat mrk,1
kami dukung juang rakyat palestina tetapi tidak perlu dukung hamas yang radikal serang fokus di gaza dan itu memang di bawah administrasi hamas dan memang hamas masuk di antara kelompok militan dengan mampu senjata,2
benar ini konflik hamas atau konflik palestina vs israel palestina bukan hanya gaza saja rakyat palestina juga ada yang kerja di israel bagi rakyat israel juga kecam tindak perintah di palestina muslim hidup damping dengan non muslim aneh saja,1
konflik israel palestina di mata rata rata atau banyak muslim dan media itu analogi sama dengan jakarta vs papua di mata rata rata banyak aktivis ham dan media israel atau jakarta kentut saja hadap palestina atau papua maka akan dapat liput besar mas toto,0
dari sekian banyak tweet tentang palestina yang justru out of the box adalah hamas sama hal dengan opm dari yang kesal tapi aku harus sabar,0
saya bantu sedikit jelas jangan jebak dengan isu hamas fattah kalau mau tahu fattah sendiri adalah organisasi yang buat pecah belah islam palestina titik dua semua roket yang kirim ke israel sudah target tapi tidak semua target sama seperti israel,1
konflik hamas dan israel ada dua pihak yang untung jual senjata panitia kumpul donasi begitu saja terus pola nya,2
jangan pancing isu dukung hamas atau dukung zionis tidak ada hubung dengan itu semua dukung palestina dan israel capai arah baru yang adil,1
serah kalian kalau mau sok paham atau sok peduli dengan konflik israel palestina tapi jangan sumbang uang kepada yayasan amal yang angkat isu konflik israel palestina ini ilustrasi lama dari buah media tapi masih sangat relevan isi lawan terorisme rohman,2
terlalu lebih puja hamas olah olah allah azza wa jalla tidak milik peran apa dalam lindung palestina olah olah bela palestina bisa hanya dengan ikhtiar padahal jika ingin bongkar hamas itu hanya pura pura musuh yahudi dan bela palestina,1
garanya suka pakai atribut palestina jadi tiap ada isu palestina imaji orang tuju pada konflik agama,0
perintah israel vs hamas turut saya pure konflik politik nyampe sini berita jadi konflik agama seperti biasa konflik apa korban besar adalah sipil,1
hamas hanya cari untung ekonomi daei konflik yang mereka cipta sedang israel bantu duduk palestina dengan vaksin covid so jadi kita sedang apa ribut dengan konflik hamas israel,0
konflik itu bisa kata sama jika sebab jadi pun sama tapi kasus sampit beda sama kasus poso apa lagi kasus palestina vs israel dulu pernah kami usir fpi di saat konflik langsung sbab merek ingin tunggang dengan isu sentimen agama,1
hamas itu tidak deskripsi warga palestina sama sekali mereka kuasa gaza dengan propaganda dan tekan,0
makin panas antara hamas dan israel bisa tidak warga sipil di gaza ngungsi dulu ke mesir,0
banyak bicara apa sih ini orang tahu sejarah hamas dan bagaimana relasi dengan rakyat palestina saja tidak tapi yah bukan indon nama kalau banyak akun verified bloon seperti begini bagi artikel abal abal,2
yahudi israel bingung sendiri sekarang mereka bukan hanya perang lawan hamas palestina tapi perang juga dengan rakyat lebanon yordania mungkin akan susul mesir,0
yang perang teroris hamas dengan israel rakyat palestina cuma bagai tang hidup nya hamas,0
saya dukung rakyat palestina banget tapi tolong teman teman jangan tolol jangan telan mentah semua apa yang berita kalau kalian tidak tahu apa apa konflik israel vs palestina turut saya cuma konflik politik zionis israel vs hamas bukan antar agama yahudi vs islam be smart,2
mana mungkin negara yang korupsi boleh begitu jajah kasih tahu hamas korupsi dan perintah palestina tidak kompeten hub apa dengan benar jajah dan serang israel atas palestina begitu,0
hamas anggap pelihara konflik gila itu orang orang palestina serang waktu lagi shalat tarawih dengan tenang itu pikir salah hamas juga kali iya,0
dukung hamas bukan negara palestina tapi pura dukung palestina hanya dengan kostum,0
kaum sumbu pendek yang makan narasi itu akan bingung dengan ada hamas yang pelihara perang dan untung oleh ada itu makin bingung lagi dengan ada yahudi ortodoks yang justru diri dukung bangsa palestina orang jahat dan orang baik ada di dua,0
atau ada juga yang simpul olah kalau simpat pada kondisi palestina itu sama dengan dukung hamas ini juga aneh banget,0
kalau kulo dapat baik nya di sebut konflik israel vs hamas yai dan dampak pada rakyat palestina mohon maaf kalau dapat kulo salah yai,0
kunci biar henti perang iya henti kirim bantu upa apa ke palestina caplok hamas maka akan auto damai dan hamas mati dengan sendiri,2
saya ampe sekarang tidak paham sama motif konflik israel sama palestina yang era sekarang bahkan masih jebak dengan beda antara hizbullah dengan hamas butuh baca yang bener lihat dari sudut pandang netral dan depan sisi manusia yang benar benar fair,0
hanan ashrawi kristen palestina yang jago diplomasi tidak banding dengan puluh ribu hamas kepala batu ketawa,2
saya sepakat dengan ibu ini pikir iya jernih dia tegak diri buat bangsa palestina kalau dari kostum dan narasi dia dukung palestine liberation organization coba cari yang dukung islamic lawan movement hamas pasti narasi beda,0
bukan begitu logika pikir bung dehumanisasi israel hadap palestina itu buat mekanisme tahan rakyat palestina yang tanda dengan bentuk beberapa organisasi lawan salah satu hamas semua warga palestina hak bela diri karena jajah,0
bela diri itu perlu tapi yang laku hamas bombardir israel dengan roket dan kemudian lindung di balik tempat tinggal sipil lebih buat ruang bawah tanah yang di atas ada mukim orang palestina sama saja beri sempat bagi israel serang palestina,1
kalau bantu henti yang perang mungkin lama lama akan habis dana dan akhir paksa mulai gencat senjata,1
sengsara rakyat palestina giring jadi isu konflik hamas zionis sehingga banyak maklum hadap jatuh korban rakyat palestina dan ngeheknya tidak ada satu dari mereka yang giring atau yang maklum tinggal di gaza memang kelamin kalian tu,1
saya ulang lagi itu melanisme lawan hamas ruang batas ini sama kayak belum lawan tindas sistem saya tanya deh apa teori kamu dalam salah hamas hamas itu warga palestina loh kamu pegang dengan teori apa manusia papar perspektif teori kamu,0
konflik palestina vs israel sjk saya lahir yak begituh ajah tidak pernah selesai yang rada modus dan saya tahu sendiri yak si rijiek dan genk yaman sini juga ustadz seperti si somad nanti bukak donasi puraknya buat palestina tetapi endingnya dipake buat kawin pagi beli rubicon hd dan lain lain,2
rakyat palestina satu dengan hamas untuk tahan tanah mereka,0
hamas dan israel itu simbiosis mutualisme di saat hamas tip dompet pasti bikin ulah israel uji coba senjata dan hamas panen donasi rakyat palestina yang di antara hidup dan mati,2
palestina harus merdeka saudara laki laki dengan cerdas bukan pakai mayat kamu dukung juga saat saja waktu panas saja saudara laki laki kalau sekali mau juang hamas terbang saja kesana bawa keluarga kamu saudara laki laki,2
simbiosis mutualisme hamas dan israel,0
anggap ae yang kemarin kemarin gencat senjata dar lelucon saja,0
banyak sekali analisis yang kata bahwa hamas benar tidak peduli dengan selamat rakyat palestina mereka tahu betul bahwa roket yang kirim ke israel tidak akan banyak guna tapi toh kirim juga,0
isu konflik agama untk tutup brutal israel dalam jajah jahat apartheid juang islam sabar jangan pancing dengan laku bom bunuh diri cara itu tidak pintar bahkan bikin nama islam buruk dan akhir isu alih,1
kalau ada konflik palestina dengan israel biasa pks langsung galang donasi juga eks fpi eks hti ribut selalu kait dengan agama padahal hanya isu politik,1
sama seperti saudi yang bangkrut cara ekonomi di yaman dan hari ini minta gencat senjata dan akhir perang israel juga begitu beda arab saudi tetap ada di wilayah sebut karena milik sejarah tetapi zionis hanya isi para migran dan tanpa kewarganegaraan,1
bahkan rakyat israel sendiri banyak yang minta gencat senjata moga cepat akhir,1
palestina percaya kata nya israel ngajak gencat senjata telah hancur kan gaza ini adalah taktik perang israel halus untuk mati ekonomi gaza semua bangun rusak kalau dia terus kan israel pasti jadi abu sebentar lagi laknat memang licik,2
konflik israel vs palestina untung finansial kelompok hamas,1
dukung palestina tapi tidak dengan hamas itu harus buah sikap yang mudah erti,1
aku suka palestina dan israel kalau hamas aku tidak suka,2
kalian tahu tidak hamas itu sebab konflik palestina dengan israel saya pribadi lebih suka pflp atau fatah walaupun mereka komunis dan liberal tetapi masih jauh mending ngomong ngomong demo itu provokasi dari bentrok dahulu tetapi,2
memang hamas yang selalu bikin onar hamas mau damai sama israel tapi syarat etnis yahudi di bunuh semua dan israel harus angkat kaki dari yerusalem ini bukan solusi win to win,2
bagi khaled mashal konflik israel vs palestina arti uang,2
iya makanya pbb mau tengah masalah ini usul solusi yaitu negara situ palestina dan israel tapi fatah mau tapi hamas nolak dan justru hamas mau death to all jewish iya tidak mau lah israel perang deh jadi,0
israel ini ketaker amat palestina protest langsung serang al aqsa rusuh umat yang ibadah habis itu tembak rudal gaza akhir serang dengan dalih hamas gitu terus puluh tahun tapi iya mas saja ada yang bela heran,2
isu bohong lama lama orang jadi tidak respect makin benar isu konflik israel palestina memang ada yang jaga,2
israel mulai khawatir stok iron dome tip sedang roket dari hamas terus gila barat mulai paksa untuk gencat senjata,0
jangan mau gencat senjata sifat asli mreka adalah munafik,2
lagu lama pasu dajjal desak minta gencat senjata jurus ampuh hindar kalah,2
habis selam susur twit putar konflik palestina dan israel baik yang profesional kontra sampai sentuh isu kait sejarah islam yang jarang tahu oleh kita sendiri,1
palestina padahal sudah dapat sentimen positif dunia dari rebut lahan di tepi barat kemarin harus biar pla yang maju tapi bahkan rusak oleh hamas dengan tarik fokus kembali ke konflik jalur gaza dengan saling bom dengan israel mang pada ingin ribut saja itu,1
tidak alas untuk gencat senjata,0
jangan dulu gencat senjata tunggu israel bubuk dulu enak saja,2
fatah mungkin akan bekerjasama dengan hamas tentang israel gabung ini jarang laku di palestina jadi juang sekutu palestina tambah kuat telah gabung rakyat jordan syria iraq dan luban yang akan terus serta,0
makin paham bahwa hamas itu organisasi teror di arab saudi karena mereka jual derita rakyat palestina dengan pakai agama,1
di palestina partai hamas di indonesia sama afiliasi dengan ikhwanul muslimin cinta khilafah meski dengan jalan teror,0
fatah mungkin akan gandeng tangan dengan hamas lawan kombinasi langka di palestina jadi juang sekutu palestina makin kuat telah rakyat yordania suriah irak dan lebanon juga ingin gabung lawan,0
hamas ini tidak beda dengan teroris lindung di balik agama lindung balik rakyat palestina demi ambisi rakyat palestina korban radikal tidak mau damai tetapi rasa zalim sama seperti kadrun bagaimana palestina bisa oleh simpati dunia,1
tidak ada yang salah dengan israel atau palestina yang salah adalah biang rusuh hamas yang jadi palestina tumbal untuk penting mereka sendiri sayang mayoritas umat muslim lanjur buta oleh media yang terus susun salah hadap israel,1
palestina itu nama wilayah di dalam ada bagai suku dan agama sedang negara israel adalah negara yang diri oleh para settler colony see zionist dalih agama yang gusur suku di palestina tidak ada hubung dengan turun israel,0
dan bagaimana yang jadi sudah israel akan menang rakyat akan bunuh palestina akan makin kecil israel milik amerika dan tiongkok dalam genggam siapa yang serang israel dengan senjata justru akan luka muslim diplomasi adalah jalan baik tapi tutup,2
hanya jadi pada masyarakat muslim di indonesia mereka dukung hamas tapi benci syiah yang beri bantu material iran ke palestina yang di puji turki dengan erdogannya coba baca berita jangan baca wag keluarga saja jangan malu begitu untukmemuji iran,2
karena yang butuh dunia adalah opini bahwa palestina merdeka dengan ibukota yerusalem tentu pbb akan mandul karena amerika dan israel ngamuk tidak apa apa ngamuk yang penting ada deklarasi dulu sama aliansi ini sebab kalau tempuh jalur perang maka yang derita rakyat palestina,1
banyak yang salah kaprah konflik palestina dan israel,0
silah anda bela israel kami bangsa yang masih jalan amanah uu merdeka adalah hak segala bangsa dan jika kakek ingin bela tindas maka soekarnoisme seperti kami juga hak suara untuk palestina silah kakek diri dengan as inggris ue uea dan saudi,1
negara indonesia tidak milik hubung diplomatik dengan israel sudah hura hura tidak ada guna lama tidak tekan negara arab buat merdeka palestina,0
inti dari semua ini adalah sampai akhir zaman kiamat israel dan palestina tidak akan damai hanya allah swt yang tahu kapan akan selesai konflik israel dan palestina di dunia ini tidak ada yang tidak mungkin tetapi kalau allah swt sudah hendak segala jadi mungkin,1
konflik palestina vs israel bukan perang agama di negara kita hal ini jadi isu mana titik didih islam vs yahudi kristen komunis,0
ingat baca fadel lebih banyak soal konflik israel dan palestina tapi kalau lihat dari sisi manusia dan coba ingat kembali sejarah dan apa yang tulis di al quran masa iya kita diam saja correct me if im wrong iya,1
kalau memang israel ingin damai dari dulu sudah beres ini konflik masalah tu israel ingin palestina musnah dan tidak ada yang sanggup henti mereka,0
kaum moderat di negeri ini harus depan dalam lawan israel sebab negara israel bentuk dasar ras dan agama yahudi gara bela palestina ini sepi kalang moderat maka bela palestina justru bajak oleh kelompok yang watak persis sama dengan israel,2
dengan tidak bela palestina atas jajah zionis israel anda bukan hanya tidak lucu tapi muak,2
jujur belum saya cukup kusut dalam paham konflik yang jadi di palestina harus persepsi publik yang dukung bisa sama dengan terima sebar informasi ini pak seperti lalu tokoh muhammadiyah dan bagai,1
siapa yang serang duluan israel atau palestina plis ini kenapa semua orang pada bodoh dengan tanya ini israel sudah serang duluan dari tahun,2
bijak luar negeri perintah indonesia sejak awal sudah dukung palestina indonesia sikap sangat musuh hadap israel dan tolak jalin hubung dengan israel,0
kamu baca reply saya tidak sih israel yang pertama kali tolak gencat senjata yang usul mesir kamu kalau mau jilat israel jangan nanggung lah,0
konflik israel vs palestina itu rebut wilayah semata bukan perang agama tidak ada kait dengan agama israel dukung as itu ibarat inggris buat negara singapura di asia tenggara,0
sikap perintah indonesia juga tegas dan jelas sikap krisis palestina dan israel sumber tulis tempo,1
kalau saya sich pingin nya damai saja dari pada seranganan begitu banyak makan korban nanti takut konflik antara palestina vs israel moga cepat selesai yach amp akhir damai,1
saya sepakat pak saya memang sudah banyak dengar apa yang buat perintah israel lihat tidak ada ingin untuk damping hidup dengan palestina hanya saja saya tidak tahu apakah itu benar cara seluruh bagi atau tidak sama sekali,0
zionis yahudi israel tidak mempan dengan kutu dan kecam palestina butuh bantu nyata yang bisa bebas palestina dari gempur pesawat zionis,1
heran kayak tidak begitu deh cerita jend sudirman justru lawan sukarno yang pgn gencat senjata itu cikal bakal seteru angkat darat dengan sukarno yang ujung ambil alih perintah oleh soeharto baca buku salim said,0
syiah rafidhah bebas palestina dengan andal hamas itu arti hamas kerja untuk penting imam syiah rafidhah bukan karena allah taala dan penting islam jangan tipu dengan mereka yang kata ini demi penting islam,0
iya sudah hamas salah karena guna human shield dan israel biadab sudah mikirnya begitu tidak perlu biner mail bisa kok kutuk bengis israel tapi juga kutuk nekat hamas bisa banget,2
lihat kecut bicara barat untuk paksa gencat senjata hajar terus sampai mrk pergi dari palestine,2
jangan israel duduk tempat huni palestina jng rambah negeri palestina yang sudah aku oleh lbh dari negara dunia pbb harus selesai konflik ke negara sebut cara hukum lnternasional dan harus taat yang langgar harus kena sanksi,1
seram orang macam dia yang pandai narasi cerita tentang konflik palestina israel karena opini banyak pengaruh orang jadi ragu mau dukung palestina apa tidak,0
saya orng indonesia mereka di indonesia ya benci hamas adalah penghianat dan pecah belah mereka bagi dari yahudi dan israel dan tindak mereka sangat malu sbgi mahluk ya rasa sbgi manusia,0
hamas henti serang dan israel terus bangun mukim ilegal di tanah palestina dan lanjut klaim bagai milik mereka begitu turut kamu yang baik rom hamas juga tidak akan serang israel kalau israel tidak terus caplok tanah palestina rom jangan terus bodoh orang rom,0
kejut deh kalau sama hamas dengan israel hamas adalah gera palestina dari kelompok islam sunni dan nasionalis yang tentang duduk zionis israel di palestina juang dengan jajah adalah hal yang beda,1
masing pihak bangun narasi benci konflik deh jadi komoditi bagi para elit kita jangan siram api konflik dengan bensin benci mas itu poin saya fair dan proporsional saja hamas memang bajak juang bangsa palestina dengan isu agama itu fakta,1
kitab itu tidak ada urus dengan isu politik masa kini konflik israel palestina ini urus tega hukum internasional bukan klaim wilayah dasar ayat ayat alkitab atau ramal gak jelas tentang hari kiamat apa agama rohman,0
konflik palestina israel adalah konflik rebut wilayah batas yang dipolitisir jadi konflik antar agama kelompok yang laksana politik identitas dengan isu agama yakin bukan juang untuk penting rakyat dan negara palestina lain untuk penting sendiri,1
sipil palestina dan israel sama jadi korban akibat perang,0
dari pagi tidak bisa tidur buka twitter isi pada profesional cons sama palestina dan israel tanya kuat doa dan debat kusir agnostik atheis berat banget woy bahas tambah they used english yang sudah seperti jurnal internasional saja pokok,0
