text,Label
ini perang yang berpola hampir setiap tahun polanya ada provokasi israel balas roket hamas menyerang israel merespon dengan serangan udara gencatan senjata lalu balik ke awal lagi,0
aksi brutal lsrael terhadap palestina sebuah pelanggaran hak wrga palestina untuk hidup pbb seharusnya keluarkan maklumat untuk menghentikan serangan ke palestina dunia telah mengutuk seran,0
masa allah serangan israel sudah membabibuta ke negara palestina sayah minta negara muslim didunia menyerukan dan mengecam serangan israel ke palestina,0
satu satunya hal yang saya saya anggap benar dari omongan lord rangga sasana adalah konflik israel amp palestina bukan perang agama,0
pihak yang paling dimusuhi dan dianggap teroris oleh usa adalah isis dalam konflik palestina israel,0
jadi nampak bahwa konflik palestina israel ini bukan karena agama,0
politik identitas memanfaatkan konflik israel palestina untuk menggalang solidaritas sungguh sesat cara mainnya mental teroris hamas,2
saya sepakat bahwa saat ini rakyat palestina perlu dibantu atas nama manusia,1
beberapa pihak di luar pemerintah justru sedang memainkan politik memasyarakatkan konflik israel palestina ini sambil mengkonflikkan masyarakat di situasi inilah,2
dengan mendukung konflik antara israel palestina bukannya mendukung industri persenjataan amerika tidak yakin sih,0
kita ke palestina itu seperti over supportive parents yang dukung dukung dukung tapi tidak bisa banyak support moral sudah membendung,0
israel agresor laknatullah hamas biadab,2
saya rasa israel gerah karena media china terusan memberitakan serangan israel ke gaza,2
kota ini menjadikan titik krusial konflik karena baik israel maupun palestina sama sama menginginkan jerusalem sebagai ibu kota negara mereka sehingga kota ini menjadi titik temu ketiga agama yang dike,0
soalnya begini mostly orang orang di sekeliling aku yang kristen itu baik katolik maupun protestan rata rata lebih profesional ke israel walau sebenarnya mereka tidak paham paham banget terkait konflik israel dan palestina,0
menurut saya sudah lah tidak perlu ngurusin palestina,2
saya tidak suka konflik dan pertumpahan darah,0
konflik kurang tepat penjajahan dan penindasan lbh tepat hidup palestina,2
asal usul konflik israel palestina ternyata tidak sesederhana yang dibayangkan tidak cuma sebatas konflik agama lebih dari itu,0
konflik israel paletina jadi ladang dagang teman ane sudah open po kaos palestina saja si bangke kwwkwkwkwkwk,2
sedih banget kalau lihat anak kecil yang menderita begini semoga konflik ini segera berakhir apapun saya berharap yang terbaik untuk rakyat palestina mereka sudah terlalu lama menderit,0
kadrun bisa eksis lagi memanfaatkan konflik israel palestina,2
apakah kita memahami bagaimana dunia internasional melihat konflik israel palestina bagaimana solusi mereka kita hanya tahu amerika mem veto upaya pbb mengutuk israel,0
itu bukan konflik palestina vs israel tapi konflik hamas ikhwanul muslimin vs israel mendukung jokowi sebagai presiden ri tidak harus mendukung hamas,0
selagi ragi ramai numpang cari simpati lewat konflik palestina dengan israel,2
peperangan di dunia ini terjadi karena ulah orang dan sangat menguntungkan mereka konflik israel palestina juga sama,2
ada kaitan tidak iya dengan yang bicara konflik israil dengan palestina tidak ada urusan dengan indonesia katanya itu urusan antara israil dengan palestina dan negara negara arab,0
sebaiknya media henti menuliskan kata konflik pada berita karena yang terjadi di palestina adalah penjajahan,0
ada misi rahasia israel di balik serangan udara bertubi tubi mereka yang menghancurkan gedung gedung utama di gaza,0
kita terlalu terpaku dengan berita konflik palestina israel hingga terlena bahwa di negeri kita masih ada bahaya laten hti,2
mungkin doa felis bagaikan peluru kendali tuk palestina keren iya moga segera berahir konflik ini,1
intinya adalah mewujudkan perdamaian dunia ntah apa yang ada difikiran mereka yang tidak peduli dengan konflik palestina dan israel saat ini dan memprofokasi untuk diam melihat saudaranya ditindas,2
sedang apa kita urus jauh disana sedangkan didalam negeri saja masih banyak masalah konflik palestina dan israel dari dulu sudah seperti itu,2
kepala staf kepresidenan moeldoko menegaskan sikap indonesia terhadap konflik antara israel dan palestina tidak pernah berubah,0
sejarah palestina dan israel hingga kini memicu konflik perang,0
akhirnyaaa israel dan palestina sepakat memulai gencatan senjata maka mentahlah provokasi partai kebngsatan sapi,2
israel dan hamas akhirnya menyetujui gencatan senjata yang dimediatori oleh mesir warga palestina pun berbondong bondong turun ke jalan untuk merayakan,0
gempa yang terjadi itu merupakan bentuk protes bumi atas serangan israel ke palestina,2
wait palestina menang maksudnya tidak bakal ada serangan lagi dari israel ke palestina begitu terus kalau iya kiamat makin dekat dong masih awam tolong kasih penjelasan,2
konflik palestina dan israel kini sudah masuk tahap gencatan senjata kita berharap gencatan senjata ini bisa selamanya demi rasa damai bagi rakyat palestina dan israel tapi apa mungkin selama elit,1
konflik palestina dan israel digunakan sebaik mungkin oleh politikus murahan di indonesia mereka seolah peduli dengan nasib rakyat palestina tetapi sesungguhnya mereka mengambil keuntungan politik dari,2
politikus kampungan menjadikan isu konflik palestina dan israel sebagai cara untuk menciptakan kekacauan dan kebencian di indonesia istilah zionis nusantara adalah contohnya,2
hamas itu fpi nya palestina sebelum palestina di kuasai hamas palestina dan israel tidak pernah ada konflik,2
palestina adalah korban dari the great projects israel yang ingin menguasai kawasan timur tengah yang dijalankn mossad,0
sejauh ini setiap ada konflik israel palestina posisi indonesia tidak punya pengaruh besar cuma bisa cegah tangkal,2
demontrasi acap kali menimbulkan sebuah konflik israel vs palestina setelah gencatan senjata di sepakati muncul demo lagi dari pihak palestina untuk sebuah kemenangan dan military israel ing,0
konflik dan perang mengakibatkan kami kehilangan sanak keluarga,2
pengamat politik dan intelijen pun ternyata pola pikir dan perkataannya sama kayak buzzer kelihatan iya kayaknya kalau memang ada narasi yang beredar tentang konflik israel palestina ini pakai sega,2
politisi pkb yakin jokowi bisa selesaikan konflik palestina,1
solusi untuk palestina bukanlah gencatan senjata melainkan pembebasan palestina dari cengkeraman penjajah zionis okay kepala cendekiawan muslim dari belanda,1
apa mereka tahu masalah sebenarnya konflik palestina israel atau dipikir mereka adalah masalah agama miris benar akibat gorengan issu palestina adalah masalah agama,0
baru gencatan senjata kok tiba serang dasar zionis,2
lah baru saja bicara gencatan senjata ko sudah rusuh lagi ih astaga kenapa sih,2
bangsa licik baru gencatan senjata,2
jangan pernah percaya terhadap gencatan senjata zionist yahudi,2
baguslah mosad bergerak menghabisi satu persatu pentolan hamas itu lebih baik supaya indon tidak teriak minta gencatan senjata,2
konflik palestina israel bukan konflik agama sentimen agama di indonesia membuat polarisasi yang tidak sehat,0
gencatan senjata karena kehabisan roket,2
jangan suka memutar balik kan fakta konflik palestina amp yahudi adalah soal iman sejak zaman nabi musa as kaum bani israil memang bengal,0
masalahnya kalau gencatan senjata siapa yang mau donasi,2
konflik israel dan palestina atau penjajahan israel terhadap palestina adalah masalah semua bangsa kh hasyim asyari pendiri nu,0
hal ini ditandai dengan dikerahkannya para pejuang hamas mendekati perbatasan untuk memastikan tidak seorang pun di sana yang melanggar gencatan senjata,0
selamat pagi semuanya kecuali zionis yahudi yang bilangnya gencatan senjata tapi baru jam serang palestina lagi,2
tidak ada gencatan senjata hancurkan mereka,2
konflik palestina khususnya dan konflik peradaban umat manusia esensinya merupakan medan perang diantara iman amp dajjal dan yahudi kaum bani israil seba,2
israel dan hamas sepakat untuk melakukan gencatan senjata meski telah melakukan gencatan senjata,0
publik perlu tahu apa tindakan real pemerintahnya singkronkah dengan harapan jutaan rakyatnya yang turun menyuarakan kemerdekaan palestina,0
banyak baca saudara laki laki biar tidak kudet justru palestina sendiri yang provokasi israel dari mesjid al aqsa,2
ini bukanlah perang agama tapi yahudi israel vs semua agama karena palestina bukan hanya agama islam saja,0
deh bisa ketebak zionist itu licik,2
muak bacanya dari yang sudah gencatan senjata adalah istirahat membombardir pola berulang,2
masalah palestina adalah masalah kemanusiaan jadi wajar kalau bukan manusia,2
kalau membela negara palestina jelas pahalanya dan ada panduannya,0
jika kelian tidak berada bersama kami cukup berbicara tentang kemanusiaan selain itu cukup diam tidak perlu berlebihan pemerintah saja terus mencoba perjuangkan kemerdekaan palestina,0
atas nama hak asasi manusia ayo kita bersama sama menyatukan suara dan melindungi saudara yang ada di palestina sana dari perbuatan semena mena bangsa zionist,1
palestina harus mempunyai nilai tawar yang tinggi untuk mendapat kan nilai yang sejajar dalam perundingan dng israel dng menggalang dukungan yang kuat,0
agak ironi tidak sih pemerintah negara ini teriak teriak dukung palestina merdeka sedangkan di pelupuk mata,0
kasian iya anak anak israel pasti ketakutan akibat serangan roket hamas ke israel demikian pula anak anak palestina pasti ketakutan akibat serangan israel kepalestina namun alhamdulillah sudah ada ke,0
ini semua mari berdoa buat saudara kita di palestina agar selalu diberikan kekuatan dan kesabaran dalam menghadapi konflik ini,1
israel dan palestina itu adalah murni konflik negara dan bukan urusan negara kita indonesia dan juga masalah di negeri kita pun sudah sangat banyak semoga pak presiden selalu sehat dan pak hendr,0
palestina masih terlihat bersih dari bendera teroris khilafah jika kelompok isis masuk ke palestina dengan bawa bendera teroris maka bisa saja terjadi konflik lagi lebih parah,0
semoga gencatan senjata ini bisa terus berlangsung untuk mengakhiri konflik yang berkepanjangan di palestina aamiin,1
saya sih mantap dukung palestina menentukan nasib sendiri merdeka juga tolak penyelesaian konflik palestina israel dengan pengerahan militer dengan dalih apapun duduk bersama amp berundin,0
kok ada orang nongkrong malam minggu ngedebatin konflik palestina dan israel,2
konflik palestina israel kali ini membuka mata saya,1
kalau dipikir secara konyol ujungnya bangsa kita rusak,2
hati menyikapi konflik palestina itu di jadikan komditi politik oleh polikus busuk di dalam negeri untuk menciptakan perpecahan presiden harus bersikap luwes dan tegas biar warga tidak terpe,1
saya juga peduli palestina tapi tahu tidak sih permasalahan mereka itu apa yang dari dulu smpe sekarang tidak selesai yang sya tahu si konflik perebutan wilayah jerussalem,0
boleh jadi pengetahuan kita akan konflik berabad abad palestina israel sangatlah minim diri ini pernah merasa prihatin atas jatuhnya ribuan korban dan terkadang lupa akannya namun hal itu tidak memung,0
lagi pula siapa juga yang mau membela israel ataupun palestina kita hanya ingin agar supaya masing masing pihak harus realistis melihat konflik kedua negara ini jangan memi,2
saya juga perang bersenjata orang hamas di palestina itu gada bedanya dengan fpi disini sok jagoan banget mentang dikandangnya bohong besar jika ada yang bilang di palestina non muslim tidak mengalami,2
deh tidak trend deh isu palestine dengan israel sejak gencatan senjata sedangkan ada je lagi isu dkt sheikh jarrah tu,2
kamu lebih percaya israel yang melanggar gencatan senjata iya cup ucup bawakan saya berita dimana rakyat palestina tolak perjuangan hamas,2
mari kita berdoa palestina dan israel dapat hidup dengan damai saling mengasihi dan saling mencintai,1
taktik zahudi jika hamas menyerang dikatakan melanggar gencatan senjata jika hamas tidak melawan mereka menindas diluar gaza,0
perbandingan antara negara pendudukan dan palestina dalam kaitannya dengan gencatan senjata adalah seperti penculik dan sandera di mana penculik mengikat sandera dan memukulinya kemudian rehat,0
bukankah yang terjadi sekarang seperti dulu saat negara arab disekeliling palestina dan israel tolak resolusi pbb untuk solusi dua negara israel dan palestina bedanya sek,0
berdasarkan pemerhatian aku aku yakin zionis tengah coba buat provokasi supaya tentara palestina bertindak agar nanti bertindak balas diorang boleh play victim kata palestin langgar gencatan senja,2
mungkin ini salah satu disadvantage gencatan senjata tanpa syarat,0
solusi untuk palestina bukanlah gencatan senjata melainkan pembebasan palestina dari cengkeraman penjajah zionis,1
zionis penjajah sepertinya memancing pejuang palestina menyerang duluan,2
kenapa bendera yaman tidak dikibar palestina israel sudah gencatan senjata yaman saudi masih lanjut,0
harap palestine kekal tenang dengan provokasi sekaranh sehingga zionis jelas langgar gencatan senjata dan mendesak untuk perang lagi,1
saya tidak mengutuk israel tapi juga tidak mengutuk rakyat palestina yang menjadi korban perang antara hamas dan israel kalau ini deh keterla,0
liciknya israel mengumpan dengan statement penyerangan supaya terjadi aksi perlawanan dari pihak palestina selanjutnya palestina akan dianggap melanggar gencatan senjata sampai di sini paham,2
ini permintaan gencatan senjata apa di perpanjang kalau iya kita mulai lagi kira begitu joice,2
konflik palestina dijadikan komoditasnya untuk berdagang supaya dia laku di pemilihan berikutnya semoga nyungsep dan rugi besar kelakuan yang jahat untuk kepntingan pribadi,0
bukannya sudah ada gencatan senjata antara israel dan palestina buang energi saja,2
ayo kita manfaatkan waktu gencatan senjata untuk mengobati luka luka mereka masih ada ribuan yang terluka,1
damai gencatan senjata semua hanya akal akalan karena iron dome jebol,2
apa gunanya coba demo di indo kedutaan israel tidak ada hubungan diplomatik tidak ada pemerintah pada dasarnya deh setuju mendukung palestina njaluk opo kamu yang sana juga sudah gencatan se,2
kita terlalu sibuk dengan urusan palestina dan israel tanpa kita sadari ibu kota banten di serang,2
saya setuju bukan konflik agama mengingat elit muslim kristiani mengimani tanah yang dijanjikan tuhan sebagai landasan perampasan amp imperialisme bagi kelompoknya iya to ada benarnya apa,2
banyak kok video yang beredar di media sosial menggambarkan kegembiraan warga gaza ini artinya apa usaha mesir memediasi kedua pihak untuk gencatan senjata berbuah manis bukan memberi kegembiraa,1
gencatan senjata bukan tujuan akhir tetapi hilangnya penjajahan yang harus dicapai disana gencatan senjata hanya taktik yahudi cari napas setelah itu mereka sudah menyerang wa,1
sedangkan media masa yang membesar besarkan berita tentang konflik antara palestina dengan israel yang menimbulkan perpecahan di bangsa ini tidak terkena isu bohong ataupun uu ite,2
konflik israel palestina dimanfaankan kadrun unt membangun solidaritas yang tidak habis pikir,2
pahami konflik palestina israel dari dua sisi jangan cuma sejak tahun saja,0
dewan keamanan pbb menyatakan patuh terhadap gencatan senjata dan pentingnya kebutuhan mendesak untuk bantuan kemanusiaan bagi warga palestina,0
zionis sedang buat provokasi agar palestina langgar gencatan senjata,2
negarawan yang wawasan kebangsaannya jelek dan tidak berperikemanusiaan dia bilang jangan ikut ikutan konflik yang terjadi di palestina,0
cukup menjadi manusia untuk menilai konflik palestina israel,0
seharusnya ada alternatif lain selain jalur diplomasi israel selalu bikin ulah setelah gencatan senjata,2
masih percaya gencatan senjata yang dibutuhkan palestina adalah kemerdekaan,2
bukti kalau gencatan senjata tidak efektif dan justru semakin menyengsarakam dan memnuat israel semakin semena dan berkuasa atas palestina,0
tiada jaminan langsung kerana israel mengisytiharkan gencatan senjata adalah melibatkan sebelah pihak sahaja mereka membuat keputusan sendiri,0
konflik palestina bukan tentang agama tentang kemanusiaan jadi kalok kamu ngerasa masih manusia harusnya lebih berempati kecuali kamu bukan,0
hentikan kebrutalan atas nama agama di palestina oleh agus mustofa hari hari ini dunia maya dipenuhi dengan berita konflik antara israel dan palestina bukan hanya di indonesia melainkan di,0
hentikan kebrutalan atas nama agama di palestina,0
cuma di indonesia dan israel yang aparatnya nangkapin orang aksi bela palestina,2
konflik israel palestina bukanlah antar agama,0
dukungan pada palestina membanjiri dunia ribuan orang berbaris di sejumlah negara untuk menyampaikan dukungan terkait konflik israel hamas selama itu tidak perlu menjadi seorang muslim untuk,0
konflik palestina sama israel deh damai kiamat on the way sobbb,2
ooh begitu konflik palestina israel bukan urusan kita kata si hendro tapi impor dari yahudi senapan,2
jangan berlebihan jangan bawa konflik israel palestina ke indonesia dari kita cukup bantuan doa dan donasi bagi yang mampu supaya konflik segera berakhir,1
lix lix dubes palestina katakan bukan konflik agama kok ente bicara konflik agama kalau berbicara jangan asal bunyi lix kamu bukan pejabat palestina,2
konflik palestina telah membuktikan mana emas mana loyang,2
sebenarnya konflik itu sudah terjadi dijaman alkitab tapi dari perspektif modern konflik palestina dan israel antara dan,0
pada akhir nya konflik palestina memang akan bermuara pada masalah agama kok saat nanti dajjal muncul dengan misi pemurtadan maka peperangan terjdi antra yang beriman dan dajjal kapir yang ingin memurtadkan,2
konflik palestina kok bahkan jadi konflik di negri ini heran sayah,2
bukankah palestina sudah merdeka benarkah saat ini palestina dijajah israel bukankah konflik yang sebenarnya adalah antara hamas dengan israel pks ini berupaya memanipulasi fakt,0
makanya lihat berita yang benar saudara laki laki indonesia jelas tegas dukung palestina tapi bukan hamas sama halnya dengan israel saudara laki laki,1
wawasan saya sudah cukup buat tahu kalau konflik palestina israel adalah masalah politik mereka caplok mencaplok lahan sama sama ada korban dar,2
sebagai satu satunya cara untuk memberikan harapan kepada rakyat palestina dan israel untuk berdamai,1
konflik palestina amp israel memang bukan urusan nkri memang kemerdekaan nkri didapat dari bantuan palestina kemerdekaan nkri didapat dari perjuangan lawan penjajah belanda th amp jepang th,1
kenapa di yaman tidak seheboh di palestina karena ada beberapa perbedaan,0
palestina dan israel sepakat melakukan gencatan senjata namun konflik palestina dan israel sudah berlangsung lama kenapa israel menyerang palestina,0
solusi palestina dan israel keduanya harus masuk ke united states of eropa njlungup,2
perang selama hari antara palestina dan israel telah menyebabkan kerugian materil dan jatuhnya korban jiwa yang tidak sedikit ketegangan di jalur gaza baru mereda setelah kedua negara mencapai,0
perundingan damai palestina dan israel sebaiknya menghasilkan solusi kemerdekaan dan perdamaian,1
palestina dan israel adalah dua bangsa yang mungkin juga bisa jadi satu bangsa yang berbeda suku dan keyakinan saja yang pasti orang palestina muslim yang mempunyai garis keturunan nabi,0
nyawa dan kebahagiaan mereka relakan untuk itu mari kita ulurkan tangan bersama dengan dukungan untuk menegakkan kebenaran maka dari itu jangan lewatkan akungaji besok akungaji,1
rest in power untuk anak palestina dan israel yang jadi korban gelapnya doktrin agama dan kefanatikan buta politik ini agung baster,1
gencatan senjata terbaru memicu pertanyaan bagaimana akar konflik palestina dan israel terjadi berikut ulasannya,0
aceh bagian negara indonesia jadi ketika mau memisahkan iya wajib dipertahankan lah palestina itu sebuah negara dia yang punya negara dan israel itu pendatang yang dat,1
siapa bilang orang kristen benci palestina pengacaunya itu hamas tanpa hamas palestina dan israel bisa hidup damai berdampingan yerusalem memang harus dijaga,2
dunia lagi sibuk bahas palestina dan israel tapi negara indonesia lagi sibuk bahas corona mau abat dan rakyat indonesia sedih karena tidak bisa mudik dan lihat joe biden tertawa kemana dan,2
demi memastikan gencatan senjata antara israel hamas dan memperkuat hubungan as dengan palestina dan israel,0
ini soal simpatik dan bantuan kan beda lagi konflik nya ini,0
jangankan untuk membela israel menyarankan untuk melihat two side of the coin saja kamu bisa dibilang penistaan agama popkoknya palestina pasti suci dan israel pasti salah tidak ada itu namanya dis,2
mengukur dampak konflik di palestina terhadap ekonomi indonesia,0
walau konflik berkepanjangan aku enggk pernah lihat propaganda dari kubu palestina seperti ini atao mang bocah seperti di yaman ini tidak ada di palestina,0
tah lihat manusia barbar ketololoan kalian adalah ketika kalian harus percaya bahwa palestina itu islam dan kalian harus percaya bahwa palestina dan israel itu,2
bahkan konflik yaman yang di permukaan seakan akan membawa identitas agama pun jauh lebih mudah untuk dibahas secara objektif ketimbang konflik israel palestina,0
bahkan konflik yaman yang di permukaan seakan akan membawa identitas agama pun jauh lebih mudah untuk dibahas secara objektif ketimbang konflik israel palestina lbh mudah lagi bahas konflik libya yang se,2
hamas tidak peduli dengan nyawa saudara sebangsanya yang terancam kalau konflik terjadi lagi jadi semakin jelas rakyat palestina hanya jadi korban kepentingan hamas tapi kok disini disanjung iya,0
waspada memberikan sumbangan donasi untuk palestina sebab ada beberapa pihak yang menyalah gunakan isu konflik palestina sebaiknya berikan sumbangan donasi pada lembaga yang kredibel seperti baznas,1
konflik internal selalu ada disetiap negara disana daerah konflik,0
kita harus mulai dari sekarang kalau konflik palestina israel bukan urusan kita,2
bagi saya palestina israel adalah barang dagangan paling menjual dalam konflik kemanusiaan dibanding dengan konflik kemanusiaan ditempat lain,2
israel vs palestina bukanlah sebuah konflik tapi penjajahan,0
mari yakinkan palestina dan israel,1
yahya waloni komentari konflik palestina dan israel bangsa pilihan tuhan nitizen seorang murtad dan penista agama mulai muncul lagi bualan apalagi itu yang dilontarkan si waloni kerjaa,0
rakyat indonesia akan selalu terdepan bersama rakyat palestina hingga merdeka,0
pemerintah indonesia berupaya keras untuk membantu menyelesaikan konflik antara israel dengan palestina melalui menlu retno marsudi selaku pejabat langsung yang diberikan mandat oleh presiden,1
sampai kapan pun israel dan palestina tidak akan bisa akur selama fihak ke masih ada hamas,2
palestina saja kita bela apalagi negara kita pak republik tercinta ini tapi tidak dengan pemerintahannya,2
mungkin karena sudah terlanjur di kafirin selama ini sama kaum mayoritas jadi imbasnya ke palestina bagaimana minta simpat orang kalau orang tersebut selalu direndahkan jadi jangan menyak,2
bahkan konflik palestina israel juga mengandung unsur konflik agraria tanah dan segala sesuatu yang ada di atasnya kan prsyarat mutlak yang dibutuhkan manusia untuk bertahan hidup baik secara akumul,0
sampai kapan zionist israhell mendzolimi warga palestina penangkapan massal warga palestina karena dukung protes serangan israel ke gaza lewat,0
kenapa negara liga arab tidak pernah terlihat melakukan langkah konkrit dan hanya sebatas nengecam konflik di palestina,2
konflik palestina israel akan dipelihara terus karena di sana uang milyaran rupiah mengalir dan berputar exploitasi kekejaman israel dan penderitaan rakyat palestina menjadi modal utam,2
ada yang salah bila saya melindungi diri amp masyarakat dari covid tapi tetap bersimpati dengan mendukung palestina posisinya berbeda kok dibuat peta konflik,0
apakah perlu mempertajam perbedaan profesional kontra pandangan dalam menyikapi konflik palestina israel seyogyanya kepedulian kita kepada sesama orang indonesia yang menderita dan kepada,0
konflik israel palestina asimetris,0
konflik israel palestina berebut kebenaran sejarah masing ada klaim sendiri entah,0
diskusi menarik tentang aspek hukum konflik palestina israel,0
apa beda atau persamaan kehebohan konflik palestina israel dengan kehebohan aksi kalau bisa semua narsum memberikan jawaban termasuk pak hendropriyono,0
aliansi mahasiswa dari berbagai perwakilan kampus di kabupaten jombang mendukung palestina atas konflik yang dihadapi dengan israel dukungan tersebut berupa doa bersama di bundaran ringin conton,0
suka heran sama sikap orang terhadap konflik israel palestina kok kompor gas banget yah dalam berkomentar,2
waduh konflik palestina jadi lahan bisnis ini,2
nonton catatan demokrasi di tv one mendapatkan sedikit pencerahan bagaimana sebenarnya masalah konkrit antara konflik palestina dan israel apa yang membuat masalah ini begitu runyam,1
konflik israel palestina itu sengketa wilayah rebutan yerusalem yang didasari konflik etnis etnis arab vs etnis yahudi jew sekaligus konflik agama agama islam vs agama yahudiah judaism dari ber,0
tidak akan pernah ada yang namanya gencatan senjata itu selama mereka israhell masih tetap ada,0
mereka deh setuju gencatan senjata tapi tetap tembak orang gaza yang tidak bersalah,0
konflik palestina israel itu konflik agama dan suku,0
konflik palestina dan israel bukan urusan kita,2
manusia sampah ini tidak tahu diri sama sekali padahal dua jam pasca gencatan senjata,2
gencatan senjata tapi penindasan masih berlaku ada un pun mcm hopeless gila,2
kata yahudi pesek yang dikasih makan cina kafir komunis palestina bukan urusan kita itu murni konflik politik,2
indonesia akan terus berpihak pada palestina dan mendesak dewan keamanan pbb mengambil tindakan atas konflik israel dan palestina pancasila dan negara,0
dukungan kaum kadrun di indonesia terhadap palestina,2
si anjing tidak tahu kalau pelacur pelacurnya zionis yang membuat onar saat gencatan senjata dan mengeluarkan peluru sesegera mungkin di,2
saya hadir disini untuk menyerukan dan menghentikan kekerasan dan gencatan senjata,1
jangan jangan hamas memang dipelihara israel sekarang gencatan senjata,2
laksanakan setelah hamas merudal roket ke tel aviv seminggu berturut turut nomor gencatan senjata penjajah harus keluar,0
siapa yang digenosida hah kalau kamu baca lagi konflik amerika israel sama palestina itu mereka cuma konfliknya dengan hamas palestina yang sama negara arab saudi kiblatnya,0
kadrun bersikeras mengatakan bahwa konflik israel palestina adalah masalah agama,2
topik yang lagi hot sih konflik palestina bagus deh di hide instagram tidak tega banget saya lihat foto anak kecil berdarah darah di share begitu,0
gencatan senjata hanya sebagai tameng sebuah kebiadaban zionist yahudi israhell laknatullah lihatlah ketika pasukan pendudukan memaksa sheikh nabil omaror dari taibeh di wilayah pendudukan pale,2
konflik palestina masih belum usai,0
gencatan senjata nyatanya tidak sepenuhnya menghentikan kekerasan,0
ngaur konflik israel palestina tidak bakal selesai sampai akhir jaman jakarta masih banjir jangan cuci tangan,2
sepertinya saat ini sudah kurang tepat palestina kan sudah merdeka lagipula konflik sekarang yang mulai hamas nkri harus bisa lebih aktif menjadi penengah konflik,1
bagaimana bisa menang kalau yang ada gencatan senjata dan itu juga gegara mesir,2
palestina dan israel bukan konflik agama melainkan tentang kemanusiaan tapi kenapa kita hanya condong kesatu negara saja bukankah dalam perang sama sama jatuh korban dari dua negar,0
tidak heran karena hamas pada awalnya memang sahabat israel dengan tujuan menghancurkan plo pimpinan yasser arafat deh abaikan saja politik dan konflik israel palestina suarakan saja pihak korban,0
save humanity in palestine konflik antara israel dan palestina kembali memanas beberapa waktu lalu dampak dari konflik tersebut mengakibatkan ratusan jiwa tewas,0
loh kan saya datang membawa perdamaian kamu yang mau melanggar gencatan senjata kita,2
itu gencatan senjata karena adanya desakan rrc ke amerika serikat kalau tidak gencatan senjata,0
mempertahankan tanah palestin di sheikh jarrah dari dirampas israel menjadi epitome kebangkitan warga palestin di baitul maqdis ia mencetuskan konflik hamas israel,0
konflik palestina israel itu semua terjadi sejak ditemukannya sumur minyak terbesar pertama di arab saudi,0
karena palestina tidak secanggih sepintar israel namanya perang atau pun konflik pasti ada korban apalagi skala nya sudah roket jadi saya rasa palestina tidak perlu cengeng lah masala,2
sigoblok orang lagi bahas konflik palestina israel dia bahkan bahas covid,2
sebaiknya anda diam daripada kelihatan sangat bodoh tidak ada konflik agama di palestina itu murni soal politik penguasaan wilayah melalui penjajahan salam,2
dalam perang tidak ada istilah ketakutan yang ada menyerah atau damai gencatan senjata banyak yang memilih damai,0
konflik israel vs palestina bagaikan seteru abadi di tanah suci agama,2
ratusan korban jiwa termasuk anak anak yang berjatuhan tidak hanya merindukan gencatan senjata semata,0
gencatan senjata disetujui oleh kedua belah pihak hingga mei,0
tidak ada lagi konflik palestina israel bisa saja wilayah mandat palestina menjadi negara israel sepanjang bangsa yahudi tidak mencaplok tanah bangsa palestina yang menyebabkan bangsa palestina,0
israel sudah dikutuk jokowi makanya kalau ada rakyat menghina palestina maka terima sanksi nya yang tanpa uu hukum tertulis tidak perlu dibahas lagi israel vs palestina itu penyakit neg,2
gencatan senjata hanya tipu muslihat yahudi,2
sekarang gencatan senjata nanti serang lagi berunding gencatan senjata lagi solusi ala penjajah,0
karena konflik palestina hamas vs israel mudah diarahkan ke sentiment agama,0
infografis konflik yang terjadi antara israel dan palestina memiliki sejarah yang panjang mulai dari munculnya gerakan zionisme hingga terbentuknya negara israel yang memicu perang israel arab,0
terjadi antara israel dan palestina pada bulan mei konflik antara kedua negara kembali memanas dampak dari konflik ini ialah banyaknya korban jiwa yang berjatuhan dari kedua belah pihak,0
dengan mendramatisir konflik hamas fatah sebagian orang bilang palestina belum siap merdeka,0
konflik palestina vs israel harus terus dipelihara karena merupakan bisnis fulus yang menggiurkan bagi kaum bodoh dan bodoh di indonesia umat kadrun yang memberikan sumbangan juga sudah berulangk,2
drun kadrun terbukti bukan konflik rakyat palestina hanya di jadikan alat mereka untuk kembali merampok akal waras,2
konflik palestina yang makin memanas ada yang getol membela dengan opininya salah satunya ini ini kalau palestina merdeka,2
memahami palestina penjajahan bukan konflik,0
bagaimana pandangan publik mengenai konflik israel palestina apa harapan mereka terhadap peran yang dimainkan indonesia dalam penyelesaian sengketa itu ikuti presentasi survei nasional smrc,0
aktivis ham yang juga pendiri lokataru foundation haris azhar mengatakan bahwa baik israel maupun palestina sama sama melanggar hak asasi manusia ham terkait konflik antardua negara tersebut,0
perang akan berhenti jika israel palestina menjadi satu negara potensial menjadi negara maju jika dua negara akan terus berkonflik,2
pimpinan asosiasi buruhnya bahkan sibuk mau aksi buat palestina pemikir pemikirnya sibuk debat soal konflik israel palestina dengan berbagai argumen dan dalil,0
kagum benar benar bisa bisanya ada orang yang bicara kan palestina yang tahu masalah mereka sendiri biaran ajalah dibantu juga tidak mau astaga,0
konflik palestina israel bukan tanggung jawab indonesia bla bla bal sudah mirip belum bang kayak komen kaum odid yang sama nya tidak jelas,2
konsisten indonesia tidak pernah berubah,0
serangan israel ke palestina terjadi berulang ulang sejak kaum muslimin tidak punya pelindung hingga sekarang beberapa orang menyerukan warga palestina untuk berhijrah dari wilayah tersebut kamu,0
